f1,f2,f3,f4,f5,f6
70760.9759,170.616943,2134743.06,500092.621,7402.38679,0.0
70193.2203,39.4394259,1983030.04,617780.584,37270.5191,0.490820765
64298.8273,362.269375,355054.294,6077202.87,22590.839,0.0
69252.2154,39.8503849,1731566.32,876935.148,42344.9598,0.693798392
71454.2632,121.905326,2320016.01,386332.322,9753.05787,0.0
63841.2109,68.8714241,285596.34,6573018.76,150471.813,8227.7157
64418.6573,32.5413954,439905.468,5301630.62,207038.898,30690.1083
65832.9573,71.8072366,817846.472,3131545.97,49888.472,0.99553888
65708.5973,39.3015266,784613.557,3279929.02,95703.1607,2.82812643
71219.3838,457.444093,2257249.39,421632.687,2115.92426,0.0
64303.8848,690.735703,409235.661,5533046.32,9758.5883,0.0
69028.0823,164.476523,1671664.28,953254.226,10054.2644,0.0
64030.9854,403.154286,336309.296,6124689.06,21175.1238,0.0
73431.409,261.243319,2848364.16,185061.325,3232.6857,0.0
69113.1161,59.1633996,1694396.29,923538.063,28909.3424,0.156373697
64604.2012,53.6543426,489488.552,4947799.6,112501.583,3.50006334
73260.7109,45.7883534,2802748.58,197202.626,22414.8221,0.0
70113.2764,341.732505,1946477.58,653486.768,3772.86153,0.0
64371.9324,855.558665,421744.435,5448184.14,7503.79316,0.0
64032.1497,57.1109916,336601.212,6122239.77,153979.091,9486.57489
70750.5886,270.716632,2131974.57,502023.748,4389.09311,0.0
63840.3093,66.4327565,285355.328,6575226.08,156155.961,10267.9072
64150.4625,38.6530899,368236.958,5858252.87,208230.833,31191.259
71852.0525,133.105374,2426314.75,333159.04,8446.00089,0.0
63844.2007,39.5030804,286395.293,6565707.21,262172.409,53871.0854
71964.3623,299.968517,2453084.05,321325.424,3291.64631,0.0
70570.6812,59.0974135,2082862.54,537765.106,23406.3378,0.0
69952.6824,505.381696,1918751.71,675650.337,2302.68654,0.0
68616.4692,702.663618,1561678.37,1111086.42,1945.87932,0.0
64532.7402,563.428249,470392.187,5081187.39,10459.0737,0.0
71758.0667,300.917797,2401200.71,345020.669,3351.92456,0.0
66144.3582,36.4581398,901060.968,2788784.26,89787.5207,2.59150083
68978.5069,33.8557761,1658424.37,970996.23,52216.0782,1.08864313
64005.0474,950.110249,329378.024,6184112.5,8740.6232,0.0
72697.5052,213.733703,2652244.88,243201.282,4482.62264,0.0
72047.4074,161.216713,2478218.76,309952.709,6681.90353,0.0
64824.0251,36.6471954,548225.365,4559086.7,147298.983,7088.90439
64721.4015,37.1892408,432594.173,5522355.7,184522.894,21241.7744
67646.9346,302.678473,1302591.39,1594017.02,6780.00565,0.0
68531.7375,178.496732,1539020.62,1146721.17,10063.7203,0.0
67379.9611,51.3811419,1231248.98,1760574.27,46256.8357,0.850273429
64142.0128,1078.95301,365978.585,5876712.77,6768.40148,0.0
71418.3123,409.187462,2310408.93,391537.381,2381.57469,0.0
70030.1421,426.356076,1938102.41,657988.39,2840.81718,0.0
64091.2948,481.700387,352425.717,5988716.55,16757.8455,0.0
66986.348,726.061319,1126064.6,2038402.12,2873.41815,0.0
67995.5664,299.165848,1395755.87,1400004.11,6359.0629,0.0
63840.2774,921.470975,285346.896,6575303.13,10548.4328,0.0
63840.2774,30.0,285346.896,6575303.13,346735.0,93789.3225
68278.3164,32.2036553,299695.668,9677667.21,312527.807,77612.3322
67866.8776,41.6332038,322330.938,8955696.35,225402.255,38629.5999
68965.4202,34.082912,314700.854,10048425.6,282376.925,63153.969
67201.072,824.827085,1107143.61,2148986.59,2822.72118,0.0
64704.8383,32.7923597,352525.437,6338153.48,257271.613,51845.0089
66177.8323,33.5825884,555811.981,5101007.85,160138.188,11768.21
67496.5361,32.670716,479094.088,6587593.92,192676.026,24816.0029
70741.6344,44.353797,413677.773,9972952.85,168788.873,15146.0381
68746.6277,33.5886037,294828.077,10193082.4,305260.594,74148.1095
72675.3162,940.895112,2591511.57,269753.182,692.18062,0.0
65415.4998,1022.39362,651486.363,4024043.63,3938.267,0.0
69931.9341,33.5848109,300213.663,11270994.2,301252.715,72292.9601
67730.1575,38.0325179,370840.26,8127134.21,214278.836,33934.8482
68646.1022,569.358545,1540687.92,1155587.42,2751.28442,0.0
64629.8599,31.4576406,332489.122,6517552.3,284354.683,63833.1178
70301.0808,44.353797,300166.112,11664385.5,230081.149,40738.3584
70089.0756,34.7235752,447215.614,8855335.58,197322.976,26922.275
71450.8643,38.0325179,2224437.83,456088.854,34806.7616,0.392270465
64726.8346,1043.09987,464158.616,5229870.49,5630.54583,0.0
69901.129,30.8642849,497462.311,7973841.19,199072.839,27636.8712
65914.443,33.1620634,311007.552,7621513.51,289950.425,66607.9744
66342.5702,87.9633063,461234.362,6106021.77,74688.4497,1.98753799
65121.5636,35.0316237,409723.967,5963746.51,207430.049,30900.4336
65677.8871,45.1115334,303012.468,7560628.72,218905.048,35778.8414
69196.3995,33.5886037,432157.419,8368360.28,209728.978,32091.3829
65967.5501,31.6760486,773467.341,3425421.49,120998.831,3.83995325
68749.3167,38.6677072,288800.203,10303122.6,271278.783,57975.1265
67435.5891,31.8803179,314393.46,8724320.37,300060.15,71562.1316
72144.1007,35.0390735,336481.959,12990577.1,260927.924,53803.9081
72096.6331,1118.66249,2467534.55,317213.171,417.154839,0.0
66175.4309,54.1599937,372825.78,7011903.34,148878.183,7763.23506
72191.6212,938.760762,2462254.77,322972.59,759.143499,0.0
71056.2581,35.287813,315421.15,12182639.1,274710.508,59596.6897
68737.2049,45.0620546,404233.994,8418829.05,167691.359,14646.6689
71524.5922,980.821789,2324884.5,385579.454,599.810963,0.0
65595.7255,49.7503908,318139.29,7308341.5,189070.394,23227.0098
69164.984,42.1124048,305800.137,10395836.5,236299.35,43287.7568
64201.1479,76.4965934,318591.675,6416885.1,121568.302,3.8627321
69670.7039,852.913117,1838798.13,756460.758,1151.66538,0.0
70671.1998,1283.47392,2109545.86,518174.81,338.938381,0.0
70583.2813,1316.63149,2069720.4,550847.068,402.560452,0.0
69931.4496,1139.46644,1848342.25,762207.401,927.604402,0.0
66789.2785,30.4121923,911335.899,2908159.55,107266.898,3.29067594
70301.234,30.6094073,1953209.22,657231.0,49245.0019,0.969800075
72864.128,38.5975754,327907.133,14096135.9,244525.731,46949.8609
71275.0697,593.265634,2200245.5,468007.085,1825.0421,0.0
67309.0671,1291.1219,1210560.14,1813149.76,1145.79713,0.0
64774.3806,30.6973153,331585.386,6615864.15,292364.514,67693.5834
64922.7679,33.3267148,425307.843,5698209.88,209752.656,31862.5233
68255.5003,45.0620546,388830.769,8269810.29,173670.183,16886.6208
71239.7628,61.3195612,2200245.5,466477.599,21553.7873,0.0
68205.3728,32.2734378,317672.203,9316425.88,294295.143,68836.94
69640.26,502.792906,1776995.17,839968.561,2816.65079,0.0
65409.4468,30.1308279,389663.203,6342639.92,253964.627,50486.3801
65901.8149,1154.583,802246.078,3238322.14,2593.72198,0.0
65290.4884,37.4259523,446782.244,5679593.14,178115.427,18576.752
67050.6418,34.3665309,308753.987,8501454.84,283196.984,63431.4212
69592.8683,984.441642,1747408.98,880465.02,1289.70675,0.0
66221.0794,181.084319,321578.152,7698393.28,52915.4161,1.11661664
69650.5617,40.4076374,317498.766,10655429.9,237685.45,43895.382
69257.9014,64.0132831,322570.409,10184225.9,149403.516,8126.92443
70203.534,37.9964924,318137.942,11203492.4,252540.581,50172.1994
66768.6869,564.472723,1020058.96,2402319.09,4608.37321,0.0
67005.4214,41.2808848,365719.405,7667001.84,199586.893,27717.9302
72793.022,798.898972,2599536.67,268931.516,1005.98798,0.0
64398.0213,31.0480234,310100.081,6632361.56,308740.855,75549.4765
67045.8335,43.1606133,323386.869,8284037.56,215905.212,34590.1726
69799.6146,769.17669,1798250.09,821519.367,1730.17038,0.0
67644.5893,35.751128,633870.956,5101858.73,133394.478,2232.08481
64836.9388,33.6146026,290690.099,7145106.45,304797.08,73684.793
68058.074,35.7834552,310000.832,9313551.98,272172.743,58307.6729
72189.0182,438.669318,2509198.21,297568.702,1968.57998,0.0
69335.7666,45.811648,437025.94,8405683.05,153516.455,9584.40144
66192.5472,72.7686532,773163.414,3499477.46,52717.2408,1.10868963
64347.1865,43.7953668,354626.736,6109054.64,191057.063,23984.4413
66250.4577,50.6870927,362156.742,7193149.95,163742.45,13104.5701
66702.8705,57.459378,353360.244,7616978.92,148762.578,7753.88576
70488.6073,42.5432941,510572.89,8230290.87,142898.999,5820.51033
64880.2724,30.0,475019.692,5205491.68,208362.049,31264.9931
68565.1014,37.9157238,308318.092,9790444.52,259066.855,52826.1384
71553.9107,707.974385,2346644.6,372263.975,1025.54134,0.0
65684.3875,54.0508076,312508.743,7441211.15,177360.643,18309.7939
69338.763,37.9339245,556806.502,6826206.98,145256.664,6595.90152
72168.6656,45.4570375,285350.711,14231665.9,238201.788,44260.8038
69251.4001,32.0562553,334521.957,9968615.85,282683.974,63314.6839
67597.3311,968.048131,1284826.53,1636514.97,1646.22448,0.0
64832.6876,30.1218213,507213.276,4900248.75,194127.671,25270.6773
65043.0151,34.8963287,473639.874,5297333.08,179789.863,19261.209
68576.0381,32.435956,308373.161,9799437.94,302016.035,72574.3789
71615.9902,30.0,2170362.94,508816.124,45757.0695,0.830282779
65589.0986,67.5095658,286330.693,7719491.66,155145.377,9998.63192
67022.6417,865.364832,1100769.15,2137303.33,2509.32558,0.0
72393.9082,1228.30507,2565934.35,274766.34,201.261637,0.0
67926.3504,40.9456555,347575.265,8618223.08,212713.794,33292.7479
65243.9712,1267.54743,599647.162,4334402.57,3411.88672,0.0
73342.938,1113.84846,2823247.73,191748.971,187.346088,0.0
70334.3343,38.3659691,300393.819,11695768.0,264795.062,55335.703
66557.9958,31.257412,370739.215,7291496.26,258709.741,52550.0217
65600.3944,45.1047203,285594.589,7737484.26,232197.991,41367.1894
64759.1678,593.728133,480638.112,5097295.62,9876.75233,0.0
66605.7345,31.9241558,324732.178,7934231.23,289211.847,66292.3597
73527.3043,647.191796,2784219.21,208760.877,1274.40501,0.0
64913.9673,33.0479917,286612.261,7247558.78,314528.983,78369.8414
66500.4935,31.8644295,292614.181,8308790.85,321322.181,81732.7592
66910.9714,47.3941999,406299.97,7082019.92,156744.777,10619.4438
70529.8607,62.6191233,304670.511,11821426.1,162811.987,13011.279
69600.4636,44.6654807,305440.083,10830939.4,223857.681,38081.1937
69636.6284,270.355443,1810721.32,791828.387,5413.64704,0.0
64886.6039,740.51488,504375.867,4949179.47,7461.73606,0.0
67093.7959,1170.9837,1152973.79,1964634.99,1446.1342,0.0
70553.7252,36.1643421,299616.01,11952267.2,281476.617,62822.6327
71873.6594,427.529443,2432090.37,330489.116,2095.90529,0.0
65593.6045,45.1047203,294294.49,7616442.29,225325.806,38475.5558
64644.8087,33.1782347,324699.227,6615657.39,276125.881,59879.2205
65321.7672,50.192017,399670.496,6182689.77,148743.871,7663.93473
66316.7814,30.9381386,287334.265,8243858.18,336722.786,89127.6439
71052.1296,47.1072517,455715.678,9540238.05,145408.16,6762.28344
70450.4127,269.92414,1958197.04,660625.897,5267.90442,0.0
72234.7531,1214.63322,2506065.83,300466.323,309.726242,0.0
70711.9562,485.778257,2049278.93,577642.423,2536.43347,0.0
70181.4725,382.168548,1886328.72,730188.894,3766.39611,0.0
72430.852,843.063563,2577530.78,270201.675,618.903998,0.0
65220.8636,602.874677,429271.779,5817626.8,11703.335,0.0
70015.9053,686.652671,1935395.17,660223.163,1474.51322,0.0
66603.7192,1147.51482,1000996.11,2445645.05,1923.51805,0.0
65748.0527,38.5858368,335341.934,7193708.29,231122.179,40912.6978
73230.1187,653.781195,2731118.17,222745.851,1175.64629,0.0
66325.7426,71.1962963,330311.242,7656231.44,128408.603,432.728606
65368.4497,40.4940932,348345.042,6789566.99,211615.869,32687.161
69891.4529,726.989305,1900297.62,693747.982,1397.32942,0.0
64374.7714,903.449783,405101.644,5609736.94,7462.83163,0.0
67570.4998,36.2688808,375318.314,7945566.96,221692.031,37041.8208
65624.3934,46.366582,418244.892,6156397.49,154119.088,9605.72607
69533.973,30.9189925,299647.822,10873413.4,326837.949,84570.5591
72684.8869,749.816298,2504792.98,313965.777,1442.46839,0.0
64461.7137,30.0,330415.542,6439928.56,299859.717,71278.4347
70254.2373,1258.81647,1997238.44,606113.971,427.273505,0.0
65150.8468,40.2223127,403811.836,6041793.36,183386.456,20794.1547
66708.0954,53.721258,358425.861,7553795.39,156726.755,10611.7046
69536.241,1029.64647,1806921.28,789697.078,836.264217,0.0
68212.2807,34.4807542,447516.293,7437185.23,196370.415,26416.196
72048.8739,31.7737503,350788.206,12559818.8,275337.784,59951.4173
67820.2432,32.9036164,651024.55,5033136.82,141125.401,5012.88665
70719.5833,1060.52814,2091975.88,536662.829,713.076406,0.0
65478.3316,849.298461,722639.214,3576224.31,4083.84719,0.0
64187.3285,44.7787469,377123.182,5788119.63,175393.804,17385.0779
65823.7514,996.934705,812985.509,3155450.6,2915.67551,0.0
67105.5301,1085.3292,1116699.67,2094910.63,1867.80948,0.0
65690.4513,30.510068,646354.501,4164967.26,150658.918,8321.60637
72011.9499,384.752165,2436795.06,332024.596,2547.4288,0.0
73025.2829,1030.29536,2691622.92,234103.099,516.358064,0.0
73126.0106,199.125329,2766753.51,207342.946,4634.4838,0.0
73177.8298,34.7256068,299413.262,15249765.6,296080.648,70006.6989
64807.0261,225.24241,311028.443,6877573.72,42703.8238,0.70815295
65296.624,40.2308807,329151.211,6973553.81,225373.481,38471.5719
72025.935,36.8564396,371003.128,12099961.6,225881.227,39054.56
68333.5909,32.5955365,1031908.67,2720740.8,89640.9282,2.58563713
66667.1494,59.2197643,301693.456,8305911.97,168934.679,15002.6281
68581.2423,308.192773,1387967.38,1498294.11,6900.29524,0.0
71223.7658,1319.43008,2257773.16,421419.788,236.381836,0.0
69016.2502,30.8655103,1483251.4,1321629.44,65014.0154,1.60056062
69487.229,1189.25347,1794369.09,803474.941,629.003395,0.0
67449.7327,42.8474747,302741.747,8914683.17,232659.48,41661.5824
65450.6755,32.4779289,305728.589,7368120.93,300597.633,71700.0112
64781.2222,54.3646527,289746.141,7119976.98,189153.346,23222.0702
69125.3832,1221.04039,1694944.71,923707.167,684.168008,0.0
71860.7661,1106.45385,2426674.64,333219.574,351.437224,0.0
69558.9211,30.0086258,525707.538,7354354.89,193372.823,25215.1095
71051.1011,1073.61601,2208630.38,451749.984,505.314126,0.0
69011.774,30.399319,422242.984,8369479.1,236375.448,43286.6425
66127.3116,31.5808162,681135.417,4082432.38,138457.657,3958.67415
70593.1228,1027.44908,2041949.08,578646.293,860.409203,0.0
67582.8993,36.7981361,446294.34,7030560.09,184001.9,21180.7073
66977.7022,36.9001276,322955.67,8238053.25,252320.366,49897.2457
69221.2479,36.3657119,422242.984,8533612.15,198595.046,27413.5849
69382.8884,45.517616,427382.532,8585341.49,157946.736,11179.0023
66580.4418,31.8154667,574509.936,5125516.69,163899.845,13136.1808
68386.5765,687.412391,1459725.41,1298774.27,2374.93302,0.0
70693.6433,56.3769354,364314.86,10819154.4,151653.799,9003.12777
70196.6116,36.0118831,484958.688,8375558.45,176055.613,17978.482
67347.1203,30.1723363,324720.815,8498951.75,306740.371,74766.3052
66416.7694,46.541565,551016.753,5258966.42,117061.193,3.68244773
71563.0624,44.5981708,417836.695,10684540.1,167227.664,14628.832
72272.906,872.570876,2538362.9,285053.385,579.864122,0.0
65781.2085,54.319733,594172.705,4599366.2,92310.9533,2.69243813
71007.5428,253.555603,2151842.21,496657.746,4898.32178,0.0
71464.1371,165.957768,2318442.95,387746.004,6984.57629,0.0
66630.5101,899.588539,965229.22,2609155.83,2945.4525,0.0
65003.525,34.2264011,381513.517,6195609.7,227976.937,39538.7062
67915.1356,932.092499,1322834.16,1577594.15,1870.18246,0.0
67336.3844,1241.38346,1219565.36,1789487.49,1200.05739,0.0
71152.8071,39.8124647,295431.953,12727236.1,260562.767,53603.2844
65644.154,60.5121983,653605.623,4095132.86,74940.0626,1.9976025
66995.0542,37.9230651,951249.72,2765299.94,82463.1822,2.29852729
64217.6247,1140.24443,373821.295,5837844.28,6267.41316,0.0
68433.3197,453.289457,1512149.74,1190694.82,3577.42711,0.0
66027.2255,1047.29162,863865.845,2943104.54,2548.5381,0.0
65826.624,30.3580578,622958.502,4393131.19,157366.597,10741.1503
68228.145,36.9851447,301428.066,9603762.56,271072.5,57856.4388
69909.9884,761.183609,1907342.16,686475.022,1283.95178,0.0
70272.8095,1068.35604,1993089.08,611557.98,680.548377,0.0
64298.6593,986.329493,353473.969,6093841.69,8002.66835,0.0
65357.2353,36.1131897,628156.503,4168178.04,130639.84,1122.03211
64065.3277,38.8344257,285346.896,6713939.71,267942.673,56309.8545
70006.1635,986.329493,1920028.1,677502.483,862.126627,0.0
65039.8612,39.2823308,289853.39,7291412.3,261863.308,53807.6139
64601.4388,136.079356,359395.12,6203091.34,60620.2331,1.42480932
65966.8982,31.4913732,298739.472,7823911.24,317838.932,80023.561
68977.0416,43.882861,422913.052,8332850.27,164869.488,13642.9244
70850.1741,827.835682,2153342.39,488188.018,926.44995,0.0
65512.2802,30.3074403,466798.374,5599150.62,210650.231,32264.3231
70264.7799,579.36347,1957554.95,650079.231,2050.93758,0.0
69113.9111,32.5120978,299182.194,10466559.6,311096.327,76975.7522
70886.8505,485.641624,2167284.9,478110.187,2066.06611,0.0
70320.4793,1306.80726,1994397.91,612869.523,474.353553,0.0
67155.4857,682.846583,1152064.15,1979033.73,3099.46554,0.0
65255.9198,71.8314926,324125.937,7008299.15,128472.007,399.437738
72413.8826,44.5273665,389508.451,12145652.6,180216.509,19872.6687
64895.9157,30.0,374336.238,6211189.65,264961.1,55084.2201
70484.0944,34.6565983,1833451.89,823336.879,47034.7457,0.881389826
72339.313,1258.47259,2520834.09,295696.392,327.170991,0.0
69718.4591,306.449824,1790289.11,826734.243,4942.18636,0.0
70368.848,730.259251,1987374.96,623193.054,1469.03274,0.0
68506.9592,35.3260738,433657.977,7829717.82,198171.388,27192.8997
66439.6719,651.381667,877681.445,2985196.11,4881.01898,0.0
66053.933,1086.22305,842289.778,3063270.78,2636.17085,0.0
66931.8394,599.523417,1083044.57,2185767.1,3939.53437,0.0
66668.8502,31.4913732,486320.59,6024752.21,195874.984,26112.9589
64214.0465,994.502643,384416.631,5729304.21,7019.6154,0.0
66063.2119,31.2288217,288427.35,8037010.15,332053.583,86866.6612
72193.8883,1182.36,2483459.38,311338.859,396.118705,0.0
66576.0156,176.285654,895424.123,2931265.76,18603.9623,0.0
68998.8598,30.0057253,325930.563,9884587.44,309198.2,76049.7996
70684.4511,34.7116718,300826.357,12072559.6,291961.108,67871.638
69373.0437,938.162415,1707141.91,925314.456,1337.84646,0.0
64314.1119,32.082203,285346.896,6870601.23,324729.54,83237.7869
69201.3222,1314.35215,1717967.42,893705.645,552.414848,0.0
64371.2742,40.1404683,288110.67,6873974.11,257058.781,51750.3223
72494.4863,275.797178,2390806.38,376141.909,4643.15352,0.0
68329.4009,32.8465782,303331.917,9662284.27,302915.617,72992.8577
64635.5537,633.433721,466195.627,5167449.08,9445.56257,0.0
63840.2774,63.8554436,285346.896,6575303.13,162494.378,12542.933
64885.9502,30.4713733,399645.389,5938110.06,244226.602,46360.4811
65821.0457,61.576254,750877.373,3514677.66,63848.9778,1.55395911
67487.4263,30.2766799,550081.57,5817241.9,180920.761,19858.0359
65098.5119,33.9760814,429313.362,5751590.28,204006.734,29455.678
72891.2945,1304.18046,2704020.92,226278.535,78.5747237,0.0
66348.839,30.3586625,288161.637,8256502.06,342164.492,91745.9447
73190.5423,1017.81472,2773538.21,206139.235,334.042565,0.0
64062.975,34.9074128,343895.423,6062329.28,247041.366,47509.4157
73386.326,617.890295,2828430.95,190793.367,971.25968,0.0
71148.1818,950.441955,2233043.37,436876.833,659.023426,0.0
72454.3119,1153.38506,2579405.11,269908.322,268.880139,0.0
65146.35,1231.29775,578671.281,4455016.37,3651.02795,0.0
73596.0859,52.0460482,324249.966,15182244.8,186621.258,22645.7466
63885.012,1041.86662,286841.282,6585484.96,9234.221,0.0
70515.9095,420.118871,2067572.75,549466.503,2666.96045,0.0
65380.8808,1216.79451,693331.636,3729474.64,2777.11614,0.0
72577.9304,34.2120209,468080.996,10756019.3,194308.741,25790.4645
71225.5865,391.71567,2067572.75,586835.52,3736.07895,0.0
70182.3761,37.8061822,1756657.96,915080.944,44994.0811,0.799763245
